mtWmPoiId,sold,star,deliverTime,minDeliverFee,minFee,brand,overtimePaymentSupported,isNewShopPromotion,extraService,name
530685,2004,49,108,0,0,true,false,0,false,美味可口蛋糕
1939798,421,49,50,35,100,true,false,0,false,鲍师傅糕点（新街口店）
261714,590,44,55,20,0,true,false,0,false,簋街仔仔·小龙虾外卖（北京店）
1924076,23,0,46,3,0,false,false,0,false,云歌贡茶（中关村店）
2066120,43,50,30,7,20,false,false,0,true,居乐屋便利店
417430,743,47,57,65,88,true,false,0,false,哈哈镜
765817,43,39,53,28,118,false,false,0,false,东门烤翅
761055,11,43,30,5,0,false,false,0,false,赤桥麻辣签到
2239372,24,50,50,20,0,true,false,0,false,麻辣诱惑·小龙虾外送（白塔庵店）
2325805,34,49,57,0,0,false,false,1,false,冰之优作法式雪域慕斯蛋糕店
697071,134,49,105,40,0,false,false,0,false,曹记海鲜水产行
670628,153,48,146,0,30,false,false,0,false,缘心蛋糕坊
822619,61,0,77,0,0,false,false,0,false,艾迪米斯蛋糕
642337,122,50,72,32,58,false,false,0,false,闽鲜行挪威三文鱼
1535067,188,42,68,29,99,false,false,0,false,AJ麻辣海鲜订制
533514,82,0,100,35,100,false,false,0,false,一号码头海鲜
262851,603,49,75,19,98,false,false,0,false,辣滋味私房小龙虾
2152108,144,49,64,20,108,false,false,0,false,秘制家小龙虾
1043439,158,45,67,30,108,false,false,0,false,八零烧烤私房小龙虾
1020977,6,0,43,5,20,false,false,0,true,纳斯卡咖啡（五道口）店
797712,111,45,71,50,100,false,false,0,false,佐伦比萨
1081706,3394,48,61,10,0,true,false,0,false,果腿儿鲜果切
798215,185,48,50,12,68,false,false,0,false,水果超市
1305801,298,42,51,12,15,true,false,0,false,龙门花甲（北邮店）
1521118,73,49,72,35,99,false,false,0,false,卿味寿司（尚品店）
1547068,3,0,50,0,0,false,false,0,false,久遇进口葡萄酒直营店
1329841,6,0,37,6,20,true,false,0,true,米字旁（欧美汇店）
1101269,104,49,55,65,20,false,false,0,false,百果园水果批发（八里桥）
2000999,20,49,55,3,0,false,false,0,false,甜心兔子（中关村店）
2110132,9,0,50,7,30,false,false,0,false,健翔桥市场水果店
1240092,5,0,32,4,25,false,false,0,true,红香山水餐厅
2078762,168,48,69,5,50,false,false,0,false,遇见榴莲千层蛋糕专门店（中关村店）
2298022,181,46,68,20,80,false,false,0,false,伊米甜品（角门店）
193402,175,49,68,10,99,false,false,0,false,鑫鑫日料
2103677,238,44,62,8,68,true,false,0,false,酸菜鱼回来了（火沙路店）
1777194,81,47,60,30,190,false,false,0,false,萨奇披萨
1295578,259,47,70,19,150,false,false,0,false,榴芒先生
780743,41,0,50,6,20,false,false,0,true,老车记麻辣香锅
1435514,51,50,53,60,20,false,false,0,false,鲜果物语精品水果
202314,1956,47,83,35,0,false,false,0,false,辣私房（小龙虾海鲜外卖）
542933,1092,49,52,15,79,true,false,0,false,田归农快送水果（崇文门店）
2077480,12,0,33,5,15,false,false,0,false,食尚炒饭
1980777,654,45,51,5,30,true,false,0,false,果为鲜水果超市（海淀店）
2406326,52,50,50,15,60,false,false,1,false,辣一度·火锅外送
2239363,32,47,53,20,0,true,false,0,false,麻辣诱惑·小龙虾外送（上地店）
2121416,28,0,50,30,100,false,false,0,false,魜美海味鲜（安定门内店）
2191775,64,48,50,15,0,false,false,0,false,喜豆·面包房（蛋糕、西点）
1134316,370,49,49,50,170,true,false,0,false,哈哈镜王老太小海鲜
2317971,24,50,50,0,0,false,false,0,false,米乐凤城蛋糕
1108170,66,50,123,0,0,false,false,0,false,纯粹味觉蛋糕店
2336789,9,0,50,25,120,false,false,1,false,水果超市
836165,162,46,311,0,60,false,false,0,false,米帝欧蛋糕店
2280612,128,44,65,45,99,false,false,0,false,鲜果多（���切水果）
2388065,9,0,50,32,68,false,false,1,false,爱米屋三文鱼日料
1946244,241,48,102,0,0,false,false,0,false,生日蛋糕糕点坊
1837491,89,48,87,0,0,true,false,0,false,生日聚汇蛋糕坊
489415,14,0,50,29,180,true,false,0,false,BONCAKE（北京店）
489343,54,50,65,0,0,true,false,0,false,奶油小森（公主坟店）
515896,10,0,30,8,20,true,false,0,true,赛百味（西海国际店）
803992,493,46,62,19,50,false,false,0,false,贝贝龙虾（回龙观店）
1780537,9,0,50,30,0,false,false,0,false,甜味生活甜品店
1343994,0,0,55,6,20,false,false,0,true,宝庆码头食府
913392,54,40,50,5,30,false,false,0,false,巴不得韩式快餐
154021,95,48,102,0,0,false,false,0,false,维思客彩虹蛋糕
159385,630,47,69,15,48,false,false,0,false,福源百汇水果店
868916,660,48,50,30,0,true,false,0,false,哈哈镜（广外店）
417662,73,47,80,15,60,false,false,0,false,千层千梦蛋糕
1781958,51,48,50,25,68,false,false,0,false,益食鑫隆蔬果生鲜店
1073905,106,46,92,20,0,true,false,0,false,龙虾帝国(北京店)
908955,11,0,30,3,0,false,false,0,false,红满园
610125,56,49,82,8,80,false,false,0,false,丰润雅苑辣到家
757522,40,48,50,30,0,false,false,0,false,海鲜兄弟美食汇
2046674,255,44,83,15,0,false,false,0,false,乐味乐道千层榴莲甜品店
1339989,141,47,52,25,0,true,false,0,false,哈哈镜（同城配送）
56493,134,48,164,0,0,true,false,0,false,米卡米卡蛋糕
742475,10,0,34,5,20,false,false,0,true,食八鲜
1373947,482,45,77,40,0,false,false,0,false,狠角色阳澄湖大闸蟹
2239731,490,43,40,3,0,false,false,0,false,蜀湘营养快餐（中关村店）
377596,193,44,80,20,0,true,false,0,false,卖虾(小龙虾外卖)
2250831,56,46,35,4,15,false,false,0,false,欧洲冻酸奶
2152398,49,44,73,18,0,false,false,0,false,水果蔬菜
153173,1210,49,69,15,0,true,false,0,false,淘汰郎小火锅（北京店）
1168815,507,47,50,15,0,false,false,0,false,大果蔬篮子（新街口店）
1516001,99,50,74,25,28,false,false,0,false,菜多多
2251186,230,43,53,6,30,false,false,0,false,鸿韵生鲜果蔬超市
2046042,29,44,40,3,0,false,false,0,false,关刀即时捞冒菜（中关村店）
1795632,64,48,50,0,0,false,false,0,false,味品客蛋糕房
377129,863,49,44,25,0,true,false,0,false,哈哈镜（陶然亭店）
1136044,196,41,62,45,0,false,false,0,false,麻辣海鲜
416373,311,45,51,40,0,false,false,0,false,食尖儿小龙虾
1876846,10,0,50,0,0,false,false,0,false,麦田斋西饼屋
1723420,960,46,64,19,0,false,false,0,false,三只龙虾
1307924,36,50,55,6,30,true,false,0,true,贝儿多爸爸泡芙工房（中关村店）
2210399,98,50,81,0.1,0,false,false,0,false,幸福鸟烘焙店
2350574,73,49,62,0,0,false,false,0,false,甜蜜蜜蛋糕坊
112640,332,47,63,5,20,true,false,0,false,丰四水果
2016586,9,0,40,0,20,false,false,1,false,微国界
137597,339,48,51,36,159,true,false,0,false,哈哈镜（双井店）
1857585,108,47,62,18,50,false,false,0,false,东环物语
1655968,28,50,33,8,0,false,false,0,false,星享送（北京店）
2056016,107,44,50,35,200,false,false,0,false,麻辣经典小龙虾大闸蟹
1275239,46,50,50,30,195,true,false,0,false,一锅海鲜（北京）
481095,86,46,93,0,0,true,false,0,false,优优尚品裸蛋糕
1898514,228,43,64,39,0,false,false,0,false,成龙虾馆小龙虾海鲜
1625734,9,0,50,0,0,false,false,0,false,口口福蛋糕房
2002162,27,43,30,6,20,true,false,0,true,权味（中关村食宝街店）
2248454,387,47,62,35,0,false,false,0,false,优果定制（鲜果切）
504420,87,49,50,28,0,false,false,0,false,哈哈镜（全城配送）
1626498,144,47,92,35,100,false,false,0,false,有虾有蟹
1706854,26,0,30,4,20,false,false,0,false,沙县小吃（展春园店）
1617441,268,45,61,35,80,false,false,0,false,一号码头
1327728,791,42,68,39,0,false,false,0,false,红虾馆.小龙虾海鲜
217053,955,48,117,0,0,false,false,0,false,维尔纳斯意大利手工艺蛋糕
2402114,10,0,50,0,0,false,false,1,false,一期一会蛋糕
694637,511,48,50,20,88,false,false,0,false,乐哈哈超市
1707370,18,0,50,23,98,false,false,0,false,云朵寿司
251870,200,49,59,20,0,false,false,0,false,AJ麻辣海鲜订制
518658,646,48,50,28,58,true,false,0,false,哈哈镜（安贞店）
2093015,47,50,51,20,150,false,false,0,false,内蒙碳烤风干牛肉干
1568934,47,50,76,10,38,false,false,0,false,绿色食材
871849,20,0,50,0,0,false,false,0,false,Hello office
1960283,49,47,57,5,20,false,false,0,false,羊小鲜儿（石景山店）
1079151,1544,48,53,8,58,false,false,0,false,亚美超市（哈哈镜vip店）
1170023,1922,48,101,15,50,true,false,0,false,7cake榴莲千层蛋糕
1990130,923,50,105,0,0,true,false,0,false,绿萝卜蛋糕坊（酒仙桥店）
2412989,1,0,50,0,100,false,false,1,false,洛可麦甜烘焙
1464811,49,50,147,0,0,false,false,0,false,啡法集会千层榴莲蛋糕店
1477640,42,43,30,4,15,false,false,0,false,新西兰岩烧乳酪（五道口店）
1030540,18,0,30,5,25,false,false,0,true,渝新味
485665,165,48,50,25,49,false,false,0,false,世纪华联超市（24小时）
201791,213,50,85,0,0,false,false,0,false,御喜玛蛋糕（北京总店）
345057,264,46,87,26,0,false,false,0,false,果實
1672050,332,49,65,20,0,false,false,0,false,乐记蛋糕坊
1065516,14,44,50,26,98,false,false,0,false,聚鲜珍品·海鲜·小龙虾外卖（回龙观店）
866211,670,48,90,0,0,false,false,0,false,颐佳榴莲千层蛋糕
637155,262,45,91,30,0,false,false,0,false,阿杜海鲜
2253355,150,43,50,38,100,false,false,0,false,沙家辣鸭脖（立水桥店）
1924715,14,49,55,3,0,false,false,0,false,千寻家定食屋
1545165,58,49,50,26,200,false,false,0,false,蔬菜果园
891986,16,0,55,3,15,false,false,0,false,山西人家刀削面
114181,120,48,92,0,0,true,false,0,false,凯吉利蛋糕
2251464,30,48,50,35,280,false,false,0,false,金牛蔬果鲜菜篮子
1369518,55,46,50,10,0,false,false,0,false,燕澜坞•鲜炖燕窝
1111525,230,48,54,30,168,false,false,0,false,虾客坊(小龙虾外卖)
784026,194,49,118,0,0,false,false,0,false,艾咖啡蛋糕
1878033,143,49,84,0,0,false,false,0,false,艾利兔蛋糕
2279107,312,45,47,50,0,false,false,0,false,非尝不可（小龙虾海鲜）
1017705,488,49,92,0,0,true,false,0,false,小贤家千层榴莲蛋糕
703619,4,0,55,6,20,true,false,0,true,凸凸鲁（新中关店）
1181365,127,50,106,10,100,false,false,0,false,熙贝蛋糕
827200,0,0,55,6,35,false,false,0,true,微度咖啡
2398223,1,0,50,13,30,false,false,1,false,汇力发饼屋（交道口店）
689977,94,47,53,19,168,false,false,0,false,海鲜师（麻辣鲜香）
1046552,0,0,40,5,20,false,false,0,false,馋猫零食小铺
1873193,54,46,50,0,0,false,false,0,false,佳佳蛋糕（全城配送店）
1168045,44,0,50,0,0,true,false,0,false,纽罗宾（北七家店）
474543,843,49,47,45,68,false,false,0,false,康源超市
1886350,21,50,117,50,100,false,false,0,false,大菜刀定制蛋糕（双桥店）
1696511,129,47,76,0,0,true,false,0,false,生日聚汇蛋糕坊
661517,1828,46,57,8,300,false,false,0,false,榴芒来啦千层蛋糕
1697994,5,0,55,3,15,false,false,0,false,荣炙速味居黄焖鸡米饭
1699771,273,47,52,55,50,true,false,0,false,焙多芬手感烘焙工坊
1990099,148,48,58,0,0,false,false,0,false,金麦香蛋糕
530528,427,50,50,35,35,false,false,0,false,建发烟酒超市
743844,10,0,50,25,0,false,false,0,false,���小馆
2062566,15,0,50,3,20,false,false,0,false,老太婆摊摊面（食宝街店）
871653,30,0,50,0,0,false,false,0,false,kiss千层榴莲蛋糕
2163389,438,49,74,0,0,false,false,0,false,37度cake蛋糕（小屯路店）
1378102,72,47,89,63,0,false,false,0,false,幸福参鸡汤
965672,94,49,71,0,0,false,false,0,false,三月蛋糕
487222,234,47,96,0,0,false,false,0,false,维尼斯蛋糕
2198475,170,49,50,30,85,false,false,0,false,蔬艺房水果净菜专营店
1021830,236,48,50,69,0,false,false,0,false,月亮超市（十里堡店）
2000453,50,46,98,15,0,false,false,0,false,Tasty Cake
1501535,154,48,80,10,59,false,false,0,false,米粒甜品（榴莲主题）
1616791,173,47,205,0,0,false,false,0,false,卡诗曼蛋糕
2006606,129,50,50,0,0,false,false,0,false,乐优美蛋糕
2088307,144,49,50,10,80,false,false,0,false,冯层层古早味千层蛋糕
2370765,14,0,40,45,0,false,false,1,false,哈哈镜超市
2305150,2,0,50,25,80,false,false,1,false,甜心美思榴莲千层蛋糕
2423482,0,0,50,0,0,false,false,1,false,吉祥如意蛋糕店（双井店）
1786964,42,41,50,8,88,false,false,0,false,小米辣火锅烧烤
1967194,51,44,54,0,0,false,false,0,false,野兽派鲜花蛋糕连锁北京店
520553,9,0,50,18,65,false,false,0,false,面团儿
369900,218,46,81,19,88,false,false,0,false,鲜果惠水果超市
1595165,21,50,50,0,0,false,false,0,false,信诺慕斯乳酪蛋糕
1298919,273,47,77,40,0,false,false,0,false,宫廷贡栗水果超市
2203180,117,47,53,50,49,false,false,0,false,果润生鲜（石榴庄店）
1901274,0,0,55,5,30,false,false,0,true,雅米手工烘焙
581635,583,49,130,0,0,false,false,0,false,SaintTreasureLe蛋糕
2263070,51,50,50,45,150,false,false,0,false,鲜壹号生鲜
2234859,279,48,55,0,0,false,false,0,false,鲜棠cake蛋糕
968882,104,45,50,29,0,false,false,0,false,IDO蛋糕
477086,11,0,55,8,30,false,false,0,false,Pure酸奶店
2352854,5,0,50,35,0,false,false,1,false,汪星客萌犬主题餐吧
1967954,15,0,50,55,0,true,false,0,false,宽板凳老灶火锅（门头沟店）
1941515,236,49,50,50,89,false,false,0,false,生鲜果蔬超市（石榴庄店）
2297053,5,0,50,25,0,false,false,0,false,诺卡欧蛋糕
613653,41,46,73,15,0,false,false,0,false,Tasty cake
2024538,351,43,66,35,0,false,false,0,false,蛙辣哇啦（回龙观店）
1414014,69,50,56,0,0,false,false,0,false,品酒品红酒旗舰店
2018959,19,0,50,10,100,false,false,0,false,橙姑娘榴莲千层蛋糕
786662,88,48,64,10,50,false,false,0,false,北京鸿雁桶装水站
2388743,50,50,50,18,65,false,false,1,false,面团（BHG百货阜成门店）
984204,43,48,50,0,0,false,false,0,false,汇力发饼屋（新街口店）
613099,49,50,83,15,150,true,false,0,false,起司家甜品芝士蛋糕全城配送店
1160640,188,47,65,19,0,false,false,0,false,海云祥海鲜水产行
1937053,49,39,97,0,0,false,false,0,false,甜蜜屋蛋糕坊
2227426,92,50,56,50,20,false,false,0,false,虾蛙诱惑
2279776,38,50,61,0,0,false,false,1,false,馋猫蛋糕店
2310585,54,42,57,35,0,true,false,0,false,辣家私厨（双桥店）
2271469,87,49,63,0,0,true,false,0,false,八喜冰淇淋蛋糕（西马场路店）
1131142,0,0,55,5,20,false,false,0,true,干锅派（鼎好店）
2317499,2,0,40,30,500,false,false,1,false,堡酒珍葡萄酒（荟聚购物中心西红门店）
156761,1571,46,141,10,0,true,false,0,false,味多美（蛋糕店）
491299,64,40,50,40,0,false,false,0,false,香口鱼(簋街红鬼龙虾)
1431235,130,50,56,30,168,false,false,0,false,九州达隆蔬菜水果
1730868,54,47,50,20,0,false,false,0,false,阳澄湖大闸蟹
2062560,62,0,50,0,0,false,false,0,false,维尼斯蛋糕（方庄店）
2344722,18,0,50,0,0,false,false,1,false,吉祥如意蛋糕店
878443,97,48,45,6,20,false,false,0,true,华清3号楼超市
2043195,135,45,73,0,0,false,false,0,false,彩虹坊蛋糕
1687372,87,46,72,36,100,false,false,0,false,栗记麦香坊
2068963,74,50,50,45,158,false,false,0,false,双盛粮油蔬菜食品（水果）
764865,49,45,61,15,40,false,false,0,false,冬乐秀水果店
2078244,38,48,53,30,0,false,false,0,false,哈哈镜（天宁寺店）
1915664,7,0,50,30,58,false,false,0,false,优佳果品水果超市
727203,972,49,50,46,0,false,false,0,false,易达便利哈哈镜（机场店）
2357434,38,38,50,6,20,false,false,1,false,乐味乐道千层蛋糕
1602665,348,44,65,39,168,false,false,0,false,烧烤一品
2321627,8,0,40,4,0,false,false,0,false,乐活食代云超市
1813298,101,50,108,0,0,false,false,0,false,6+1 DIY 蛋糕店
1981910,1,0,50,10,50,false,false,1,false,完美榴莲千层
1383966,984,49,58,36,100,false,false,0,false,鲍师傅糕点（安定门店）
1178478,187,48,60,15,0,false,false,0,false,麦田坊蛋糕
2297770,189,45,77,20,80,false,false,0,false,品客千层蛋糕坊
486106,627,48,193,0,0,true,false,0,false,好利来蛋糕（北京）
1064034,52,37,66,45,0,false,false,0,false,阳澄湖大闸蟹（清蒸店）
1210238,360,49,116,0,0,true,false,0,false,���福西饼蛋糕(东城店)
477410,39,50,50,10,168,false,false,0,false,可圈可点蛋糕店（千层榴莲）
1300456,14,0,50,35,0,false,false,0,false,尚品果园（水果哈哈镜）
2203542,60,45,50,0,0,false,false,0,false,青春蛋糕店
532207,144,39,103,20,100,false,false,0,false,徐记潮汕砂锅粥
1648013,37,48,50,0,0,false,false,0,false,诺巴克蛋糕
828017,24,0,50,0,0,true,false,0,false,纽罗宾（东坝店）
497573,81,43,66,0,0,false,false,0,false,维思客蛋糕（五店）
1941818,118,46,50,50,79,false,false,0,false,鲜肉蔬菜店（石榴园店）
1423678,2,0,50,20,150,false,false,0,false,三个渔夫●老坛酸菜鱼
334364,50,48,80,0,0,false,false,0,false,味美思蛋糕店
842482,3,0,50,0,0,false,false,1,false,菲尔蒂蛋糕生活艺术馆
1205611,228,47,51,15,0,true,false,0,false,巴黎贝甜（西翠路店）
2379365,0,0,50,80,24,false,false,1,false,颐春堂（青年路店）
582453,0,0,50,30,50,true,false,0,false,小恒水饺（国贸店）
1397383,5,0,50,0,0,false,false,0,false,麦香味西饼屋（大钟寺店）
1862445,74,48,70,26,200,false,false,0,false,四季蔬果
2311574,268,47,57,40,20,false,false,0,false,鲜果家族
2035258,84,50,50,70,0,false,false,0,false,华都分割鸡蔬菜店（石榴园店）
1768500,14,0,50,12,300,false,false,0,false,琦料理
1720639,121,47,50,23,30,false,false,0,false,哈哈镜水果超市（新街口店）
228527,474,49,50,58,0,false,false,0,false,多美利家网络超市（哈哈镜）
552618,420,48,52,38,88,false,false,0,false,GreenTree绿树超市（望京店）
488900,8,0,50,0,0,true,false,0,false,奶油小森（大钟寺店）
2219548,111,47,67,0,0,false,false,0,false,法兰西蛋糕烘焙
1167158,15,0,50,8,0,false,false,0,false,榴莲榴趣
898074,4,0,35,5,20,false,false,0,true,鹤一烤肉（中关村店）
1709853,26,0,40,0,20,true,false,0,false,酒便利(科学院南路店)
1980778,394,45,47,5,30,true,false,0,false,果为鲜水果超市（丰台店）
929113,713,47,95,0,0,false,false,0,false,味美精品泰国榴莲蛋糕
464641,139,47,50,30,100,true,false,0,false,金簋小山城（簋街总店）
2202546,167,45,76,35,200,false,false,0,false,夏小妹榴莲千层盒子
1540877,154,50,49,18,0,false,false,0,false,北京兰色小月亮河商店
489132,9,0,50,0,0,true,false,0,false,奶油小森（知春路店）
182777,709,48,194,0,0,true,false,0,false,ebeecake小蜜蜂蛋糕
2291020,8,0,55,7,30,false,false,0,true,兴旺开心超市
2366563,20,0,50,40,58,false,false,1,false,牛宝宝(生鲜果蔬调料店)
875142,183,49,66,18,45,false,false,0,false,左岸右转面包工坊
774031,67,47,130,0,0,false,false,0,false,麦卡琪蛋糕店
377200,182,49,124,15,58,false,false,0,false,蔬果到家
701021,129,46,50,25,299,false,false,0,false,唯聚一家便利店
2056022,348,41,59,35,200,false,false,0,false,一号大连海鲜
1420142,2,0,50,0,0,false,false,0,false,欧克蛋糕
1935256,129,46,60,45,0,false,false,0,false,蓬莱小海鲜
1708393,139,45,102,0,0,false,false,0,false,琪乐时尚蛋糕西点
1827177,74,50,43,0,0,false,false,0,false,久遇进口葡萄酒直营店
306190,314,48,425,0,100,true,false,0,false,21cake客蛋糕（北京站)
924838,266,48,94,0,0,true,false,0,false,幸福西饼蛋糕（朝阳店）同城配送
1533477,40,0,50,0,0,false,false,0,false,玛利欧西点
1576047,432,47,167,41,0,false,false,0,false,Miss Mousse精选法式甜品（三里屯SOHO店）
822155,137,49,48,0,0,false,false,0,false,名酒专卖进口红酒专卖店
1909353,95,44,73,29,88,false,false,0,false,龙虾螃蟹店
2155533,193,49,67,0,0,true,false,0,false,八喜冰淇淋蛋糕（工厂店）
1245590,46,43,66,0,0,false,false,0,false,蒂诺Dno蛋糕
1145259,62,44,77,0,50,false,false,0,false,乐味乐道千层蛋糕
2127328,32,0,50,25,160,false,false,0,false,约翰大叔▪比萨（龙跃店）
1867758,5,0,50,0,0,false,false,0,false,缘心蛋糕坊（万柳店）
1341973,379,49,50,65,238,true,false,0,false,哈哈镜鸭脖（大兴店）
1432545,1235,48,73,9,0,false,false,0,false,榴莲千层盒子
2302404,4,0,50,35,100,false,false,0,false,Una's 甜品店(简餐)
222776,150,49,118,0,0,false,false,0,false,七月麦谷
1398024,215,45,72,25,88,false,false,0,false,水果农场
1603473,331,46,67,5,50,false,false,0,false,欧麦面包坊
1539373,210,48,106,0,0,true,false,0,false,小贤家榴莲蛋糕（双井店）
380856,94,47,118,15,58,false,false,0,false,每日鲜水果
2066123,94,47,97,8,88,false,false,0,false,美味水果千层蛋糕
1337979,64,49,50,26,0,true,false,0,false,哈哈镜
370358,97,47,121,15,60,true,false,0,false,7cake榴莲千层蛋糕
1364967,73,48,50,29,99,false,false,0,false,冰城大虾
596200,322,45,77,19,45,false,false,0,false,喔喔火锅外送
1835644,159,49,76,10,55,false,false,0,false,味美鑫榴莲千层蛋糕
2245111,184,48,58,15,150,false,false,0,false,榴皇叔榴莲甜点
1462663,59,47,50,60,0,true,false,0,false,宽板凳老灶火锅（簋街店）
1952733,77,48,48,3,15,false,false,0,false,稻香村（苏州街超市发店）
2339962,24,50,50,0,0,false,false,0,false,为优美烘焙
1631513,393,45,39,5,30,true,false,0,false,小狐���（北京店）
227573,183,46,50,16,20,false,false,0,false,哈哈镜（圆西路店）
2197784,3,0,35,3,20,false,false,0,false,重庆小面(中关村店)
1605608,3,0,38,6,25,false,false,0,true,E饼卷宗烧饼·卷饼·肉饼
1972388,173,41,50,40,99,false,false,0,false,果蔬鲜超市(大红门店)
1864411,510,47,74,38,100,false,false,0,false,银鑫海鲜（生鲜）
982425,141,45,75,19,188,false,false,0,false,EYE TOUCH甜品店
1043342,6,0,50,40,0,false,false,0,false,两只小鱼海鲜
2279961,96,48,57,40,0,false,false,0,false,珍品汇海鲜（芍药居店）
530034,4,50,55,7,20,true,false,0,true,香草香草云南原生态火锅(人大西门店)
201716,578,49,50,19,200,false,false,0,false,尊享宜购生活超市
488926,14,0,50,0,0,true,false,0,false,奶油小森（亚运村店）
2292983,8,0,37,3,0,false,false,0,false,舒理他酸奶（中关村专柜店）
1803316,14,0,50,5,0,false,false,0,false,蜜桃屋榴莲蛋糕千层甜品
1587594,41,49,30,6,20,true,false,0,true,起司家甜品蛋糕（新中关店）
2364235,12,0,55,3,15,false,false,0,false,芋赏（新中关购物中心店）
1157517,113,49,50,31,58,false,false,0,false,家品进口小食
1949662,12,0,50,0,0,false,false,0,false,缘心蛋糕坊（五彩城店）
1813144,14,49,76,0,20,false,false,0,false,品客千层蛋糕
864922,1087,48,52,50,0,false,false,0,false,世纪华联超市（蓝堡店）
1613358,258,50,57,0,0,false,false,0,false,娃哈哈桶装水授权店
489096,24,0,50,0,0,true,false,0,false,奶油小森（双井店）
1927749,3,0,55,7,20,false,false,0,true,伊味儿（中关村店）
1723534,39,45,50,0,0,false,false,0,false,好朋友蛋糕店
1985669,295,47,56,60,0,false,false,0,false,武汉久久鸭（哈哈镜）
2149165,2,0,50,35,0,false,false,0,false,一品海鲜汇
906510,27,0,50,0,0,true,false,0,false,拉菲米亚蛋糕
653497,409,48,66,40,110,false,false,0,false,鲍家糕点（武圣路店）
1102746,6,0,33,6,20,false,false,0,true,麻里麻里香锅（欧美汇店）
1218550,33,0,50,45,0,false,false,0,false,老鬼龙虾（麻辣小龙虾海鲜外卖）
1612634,40,50,50,56,20,false,false,0,false,酒汇千家
1802559,92,43,50,35,0,false,false,0,false,姐妹果业炒货精品
2232315,219,47,43,16,149,false,false,0,false,欲念情趣生活超市（大悦城旗舰店）
1116314,253,49,77,48,0,false,false,0,false,二商大红门冷鲜肉（石榴派旗舰店）
1562989,129,45,50,53,0,false,false,0,false,果而鲜水果超市
815340,77,48,102,25,0,false,false,0,false,鲜多多海鲜
1103635,21,0,40,45,0,false,false,0,false,柳清河果蔬超市
441825,38,36,58,35,0,true,false,0,false,香口鱼总店(小龙虾大闸蟹)
943813,69,0,49,0,0,false,false,0,false,怡宝专卖店水站
346079,70,40,50,25,38,false,false,0,false,秀秀水果大世界
346926,49,37,33,3,15,false,false,0,false,99小豆腐
485706,528,48,50,40,30,false,false,0,false,陆丰烟酒水果超市
2172328,11,0,50,0,0,false,false,0,false,诺卡欧蛋糕
228267,48,48,40,20,129,false,false,0,false,尽爱
2394949,12,0,50,0,0,false,false,1,false,CoCo蛋糕房
485746,466,47,49,40,35,false,false,0,false,建国超市
2094987,68,48,46,30,0,false,false,0,false,便民水果超市
1633531,176,44,52,25,0,false,false,0,false,哈哈镜（鸭货大全店）
2139371,186,49,57,50,199,false,false,0,false,珍品汇海鲜（京深海鲜旗舰店）
1701519,13,0,50,30,108,false,false,0,false,营养鲜果庄园(交道口店)
816774,216,48,62,5,30,true,false,0,false,老黄牛好果蔬(长楹天街店)
441844,34,38,57,35,0,true,false,0,false,老北京涮肉(老灶火锅)
910166,113,48,50,68,68,false,false,0,false,进口食品超市•红酒•洋酒
1298552,3,0,40,10,78,false,false,0,false,名优特产
1520527,4,0,50,45,98,false,false,0,false,安井（和义店）
2309732,10,0,50,25,78,false,false,0,false,润德鲜果蔬(西直门店)
1996128,44,48,50,0,20,false,false,0,false,11CAKE
2319683,13,0,61,3,20,false,false,0,false,小红果（中关村店）
530109,254,46,50,50,90,false,false,0,false,阳光乐购进口食品店
1662363,37,43,65,0,0,false,false,0,false,七月麦谷（旗舰店）
2188956,39,42,50,30,128,false,false,0,false,鲜果多(鲜切水果超市)
2139976,24,50,56,49,129,false,false,0,false,心玲水果蔬菜便利店（槐柏树店）
1750278,85,46,63,38,128,false,false,0,false,e果e家
1734853,67,44,78,40,0,false,false,0,false,黄掌门生鲜
1515208,63,44,63,0,0,false,false,0,false,家润多美蛋糕房（羊坊路店）
1156873,31,48,77,0,300,false,false,0,false,Secrets From Africa
2304481,8,0,50,32,0,false,false,0,false,海鲜惠（大闸蟹）
1930455,151,48,73,60,200,false,false,0,false,Strasbourg思特堡（霄云路店）
2011840,28,0,50,30,0,false,false,0,false,新利来蛋糕鲜花坊
2395771,6,50,40,6,65,false,false,1,false,凯达便民店
2024768,200,47,50,48,0,false,false,0,false,菓之鲜精品零食馆
2024491,13,0,50,32,69,false,false,0,false,蟹天蟹地
2032250,19,0,44,5,20,false,false,0,true,江南赋·醉爱杭州菜馆
2003786,58,48,50,54,0,true,false,0,false,电果网���小红门店）
2219857,220,43,62,9,69,false,false,0,false,锦绣海鲜
232306,142,41,50,16,59,false,false,0,false,24h便利美食
1901645,222,48,68,9,0,false,false,0,false,米莉米娅榴莲千层蛋糕
2183524,8,0,34,4,20,false,false,0,false,敏丁拌饭馆
1980684,54,0,50,45,0,false,false,0,false,石榴园便利超市
1957913,515,39,60,4,29,true,false,0,false,果农的儿子（品质水果店）
511206,72,50,50,50,140,true,false,0,false,哈哈镜王老太配送站
802859,33,47,116,0,0,false,false,0,false,康得利蛋糕房
2309250,41,43,63,0,0,false,false,0,false,喜洋洋蛋糕（西翠路店）
1008691,149,48,70,0,20,false,false,0,false,清碧源水站（怡宝专卖店）
1848467,14,0,50,0,0,false,false,0,false,晨菲蛋糕
1637665,250,44,131,4,29,false,false,0,false,果农的儿子
