lng,lat,mtWmPoiId,sold,star,deliverTime,minDeliverFee,minFee,brand,overtimePaymentSupported,isNewShopPromotion,extraService,name
116.43,39.87,507063,4067,47,30,5,15,true,false,0,false,"魏家凉皮（宋家庄店）"
116.43,39.87,609980,3976,46,33,3,0,true,false,0,false,"张亮麻辣烫（崇文店）"
116.43,39.87,1067794,3696,46,40,7,25,false,false,0,true,"川友元麻辣香锅（顺和源美食城）"
116.43,39.87,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
116.43,39.87,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
116.43,39.87,401732,3423,47,30,6,20,true,false,0,true,"田老师红烧肉(刘家窑店)"
116.43,39.87,444647,3404,47,30,3,20,true,false,0,false,"杨国福麻辣烫（宋家庄顺六条店）"
116.43,39.87,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
116.43,39.87,197947,3347,44,32,3,15,false,false,0,false,"一面一饭"
116.43,39.87,2139321,3341,46,34,9,0,false,false,0,false,"张姐馋猫烤肉拌饭"
116.44,39.87,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.44,39.87,391757,8067,47,38,6,20,true,false,0,true,"金百万美食MALL（劲松店）"
116.44,39.87,105492,6484,43,40,7,15,false,false,0,false,"自家厨房"
116.44,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.44,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.44,39.87,267656,5710,47,49,8,20,true,false,0,true,"大鸭梨烤鸭(光彩店)"
116.44,39.87,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
116.44,39.87,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
116.44,39.87,381802,4764,47,30,5,20,true,false,0,true,"门(方庄店)"
116.44,39.87,1206610,4673,46,34,5,15,false,false,0,false,"老地道小碗菜"
116.44,39.87,1558383,4637,48,35,3,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
116.44,39.87,163027,4558,46,31,3,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
116.44,39.87,484620,4351,48,31,6,20,true,false,0,true,"好嫂子（蒲黄榆店）"
116.44,39.87,260031,4319,45,30,3,15,true,false,0,false,"张亮麻辣烫（嘉业大厦）"
116.44,39.87,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
116.44,39.87,876866,4231,45,31,5,15,true,false,0,false,"杨国福麻辣烫（新世界店）"
116.44,39.87,507063,4067,47,30,6,15,true,false,0,false,"魏家凉皮（宋家庄店）"
116.44,39.87,609980,3976,46,33,4,0,true,false,0,false,"张亮麻辣烫（崇文店）"
116.44,39.87,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
116.44,39.87,1067794,3696,46,41,7,25,false,false,0,true,"川友元麻辣香锅（顺和源美食城）"
116.44,39.87,1081706,3564,48,60,8,0,true,false,0,false,"果腿儿鲜果切"
116.44,39.87,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
116.44,39.87,444647,3404,47,30,4,20,true,false,0,false,"杨国福麻辣烫（宋家庄顺六条店）"
116.44,39.87,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
116.44,39.87,197947,3347,44,32,3,15,false,false,0,false,"一面一饭"
116.45,39.87,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.45,39.87,391757,8067,47,34,5,20,true,false,0,true,"金百万美食MALL（劲松店）"
116.45,39.87,271432,6811,47,49,6,30,true,false,0,true,"京味斋(劲松店)"
116.45,39.87,105492,6484,43,40,5,15,false,false,0,false,"自家厨房"
116.45,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.45,39.87,71832,5898,49,32,5,20,true,false,0,true,"南城香（潘家园店）"
116.45,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.45,39.87,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
116.45,39.87,573989,5579,46,34,5,20,true,false,0,true,"柴米油盐粥店（武圣路店）"
116.45,39.87,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
116.45,39.87,1558383,4637,48,35,3,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
116.45,39.87,163027,4558,46,31,3,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
116.45,39.87,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
116.45,39.87,876866,4231,45,31,7,15,true,false,0,false,"杨国福麻辣烫（新世界店）"
116.45,39.87,609980,3976,46,33,4,0,true,false,0,false,"张亮麻辣烫（崇文店）"
116.45,39.87,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.45,39.87,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
116.45,39.87,449519,3656,46,38,5,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.45,39.87,1238545,3653,41,39,3,20,false,false,0,false,"京源粥铺"
116.45,39.87,1081706,3564,48,60,8,0,true,false,0,false,"果腿儿鲜果切"
116.45,39.87,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
116.45,39.87,656115,3454,47,45,7,20,true,false,0,true,"金掌勺（劲松店）"
116.45,39.87,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
116.45,39.87,197947,3347,44,32,4,15,false,false,0,false,"一面一饭"
116.45,39.87,378165,3286,44,35,5,20,false,false,0,true,"东北家园"
116.46000000000001,39.87,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.46000000000001,39.87,391757,8067,47,30,5,20,true,false,0,true,"金百万美食MALL（劲松店）"
116.46000000000001,39.87,271432,6811,47,46,6,30,true,false,0,true,"京味斋(劲松店)"
116.46000000000001,39.87,105492,6484,43,40,4,15,false,false,0,false,"自家厨房"
116.46000000000001,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.46000000000001,39.87,71832,5898,49,30,5,20,true,false,0,true,"南城香（潘家园店）"
116.46000000000001,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.46000000000001,39.87,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
116.46000000000001,39.87,573989,5579,46,30,5,20,true,false,0,true,"柴米油盐粥店（武圣路店）"
116.46000000000001,39.87,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
116.46000000000001,39.87,1558383,4637,48,35,4,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
116.46000000000001,39.87,163027,4558,46,31,4,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
116.46000000000001,39.87,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
116.46000000000001,39.87,876866,4231,45,31,9,15,true,false,0,false,"杨国福麻辣烫（新世界店）"
116.46000000000001,39.87,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.46000000000001,39.87,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
116.46000000000001,39.87,449519,3656,46,38,5,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.46000000000001,39.87,1238545,3653,41,39,3,20,false,false,0,false,"京源粥铺"
116.46000000000001,39.87,1081706,3564,48,60,8,0,true,false,0,false,"果腿儿鲜果切"
116.46000000000001,39.87,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
116.46000000000001,39.87,656115,3454,47,41,6,20,true,false,0,true,"金掌勺（劲松店）"
116.46000000000001,39.87,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
116.46000000000001,39.87,197947,3347,44,32,5,15,false,false,0,false,"一面一饭"
116.46000000000001,39.87,378165,3286,44,31,5,20,false,false,0,true,"东北家园"
116.46000000000001,39.87,293060,3193,48,30,4,15,true,false,0,false,"魏家凉皮(劲松店)"
116.47,39.87,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.47,39.87,391757,8067,47,30,5,20,true,false,0,true,"金百万美食MALL（劲松店）"
116.47,39.87,271432,6811,47,49,6,30,true,false,0,true,"京味斋(劲松店)"
116.47,39.87,105492,6484,43,40,4,15,false,false,0,false,"自家厨房"
116.47,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.47,39.87,71832,5898,49,30,5,20,true,false,0,true,"南城香（潘家园店）"
116.47,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.47,39.87,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
116.47,39.87,573989,5579,46,30,5,20,true,false,0,true,"柴米油盐粥店（武圣路店）"
116.47,39.87,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
116.47,39.87,1558383,4637,48,35,5,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
116.47,39.87,585035,4320,46,30,5,20,true,false,0,true,"田老师红烧肉(十里河店)"
116.47,39.87,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
116.47,39.87,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.47,39.87,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
116.47,39.87,449519,3656,46,38,5,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.47,39.87,1238545,3653,41,39,3,20,false,false,0,false,"京源粥铺"
116.47,39.87,1081706,3564,48,60,10,20,true,false,0,false,"果腿儿鲜果切"
116.47,39.87,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
116.47,39.87,656115,3454,47,39,6,20,true,false,0,true,"金掌勺（劲松店）"
116.47,39.87,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
116.47,39.87,378165,3286,44,34,5,20,false,false,0,true,"东北家园"
116.47,39.87,293060,3193,48,30,4,15,true,false,0,false,"魏家凉皮(劲松店)"
116.47,39.87,1637571,3139,47,30,7,0,false,false,0,false,"周记桂林米粉煲仔饭（东铁营桥店）"
116.48,39.87,764040,11415,47,34,4,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.48,39.87,391757,8067,47,32,5,20,true,false,0,true,"金百万美食MALL（劲松店）"
116.48,39.87,271432,6811,47,52,7,30,true,false,0,true,"京味斋(劲松店)"
116.48,39.87,105492,6484,43,40,4,15,false,false,0,false,"自家厨房"
116.48,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.48,39.87,71832,5898,49,30,5,20,true,false,0,true,"南城香（潘家园店）"
116.48,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.48,39.87,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
116.48,39.87,573989,5579,46,31,5,20,true,false,0,true,"柴米油盐粥店（武圣路店）"
116.48,39.87,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
116.48,39.87,585035,4320,46,30,5,20,true,false,0,true,"田老师红烧肉(十里河店)"
116.48,39.87,1236719,4266,46,34,4,15,false,false,0,false,"脆皮鸡饭"
116.48,39.87,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.48,39.87,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
116.48,39.87,449519,3656,46,38,5,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.48,39.87,1238545,3653,41,39,3,20,false,false,0,false,"京源粥铺"
116.48,39.87,1081706,3564,48,60,10,20,true,false,0,false,"果腿儿鲜果切"
116.48,39.87,1957684,3471,46,34,4,15,false,false,0,false,"正宗脆皮鸡肉饭"
116.48,39.87,656115,3454,47,42,6,20,true,false,0,true,"金掌勺（劲松店）"
116.48,39.87,2013095,3387,47,34,4,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
116.48,39.87,378165,3286,44,37,6,20,false,false,0,true,"东北家园"
116.48,39.87,293060,3193,48,30,5,15,true,false,0,false,"魏家凉皮(劲松店)"
116.48,39.87,2122208,3100,45,39,4,15,false,false,0,false,"由氏麻辣香锅(潘家园店)"
116.48,39.87,1997567,3087,45,32,5,15,false,false,0,false,"乔克叔叔与烤肉饭"
116.49000000000001,39.87,764040,11415,47,34,5,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.49000000000001,39.87,105492,6484,43,40,4,15,false,false,0,false,"自家厨房"
116.49000000000001,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.49000000000001,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.49000000000001,39.87,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
116.49000000000001,39.87,391760,4619,47,30,6,20,true,false,0,true,"金百万美食MALL（垡头店）"
116.49000000000001,39.87,293063,3824,47,30,5,15,true,false,0,false,"魏家凉皮(十里河店)"
116.49000000000001,39.87,1081706,3564,48,60,10,20,true,false,0,false,"果腿儿鲜果切"
116.49000000000001,39.87,2013095,3387,47,34,5,15,true,false,0,false,"缘来赫小厨麻辣香锅（潘家园店）"
116.49000000000001,39.87,2122208,3100,45,39,5,15,false,false,0,false,"由氏麻辣香锅(潘家园店)"
116.49000000000001,39.87,1997567,3087,45,32,4,15,false,false,0,false,"乔克叔叔与烤肉饭"
116.49000000000001,39.87,1742579,3083,47,30,6,20,false,false,0,true,"泰盛城麻辣香锅"
116.49000000000001,39.87,1175802,2940,48,37,6,20,true,false,0,true,"豆芽菜春饼（武圣路店）"
116.49000000000001,39.87,896693,2932,46,42,5,20,false,false,0,false,"幸福紫菜包饭（凉皮）"
116.49000000000001,39.87,298856,2931,47,32,6,20,true,false,0,true,"张亮麻辣烫（垡头店）"
116.49000000000001,39.87,838114,2666,44,42,5,15,false,false,0,false,"优滋优味"
116.49000000000001,39.87,1427825,2628,45,40,5,15,true,false,0,false,"小火慢炖排骨米饭"
116.49000000000001,39.87,140172,2619,47,39,7,20,true,false,0,true,"健将一品粥（劲松店）"
116.49000000000001,39.87,855519,2548,45,30,3,15,true,false,0,false,"张亮麻辣烫（周庄店）"
116.49000000000001,39.87,378718,2524,48,30,3,20,false,false,0,false,"天瑞福云南过桥米线"
116.49000000000001,39.87,694344,2399,48,38,4,20,false,false,0,false,"牛肉范儿"
116.49000000000001,39.87,456374,2317,43,34,6,20,true,false,0,true,"青年餐厅（垡头店）"
116.49000000000001,39.87,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
116.49000000000001,39.87,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
116.5,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.5,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.5,39.87,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
116.5,39.87,391760,4619,47,30,5,20,true,false,0,true,"金百万美食MALL（垡头店）"
116.5,39.87,267266,4272,46,30,7,20,true,false,0,true,"田老师红烧肉(朝阳化工路店)"
116.5,39.87,1081706,3564,48,60,15,20,true,false,0,false,"果腿儿鲜果切"
116.5,39.87,1997567,3087,45,32,3,15,false,false,0,false,"乔克叔叔与烤肉饭"
116.5,39.87,1742579,3083,47,30,5,20,false,false,0,true,"泰盛城麻辣香锅"
116.5,39.87,298856,2931,47,30,5,20,true,false,0,true,"张亮麻辣烫（垡头店）"
116.5,39.87,1427825,2628,45,40,7,15,true,false,0,false,"小火慢炖排骨米饭"
116.5,39.87,855519,2548,45,30,3,15,true,false,0,false,"张亮麻辣烫（周庄店）"
116.5,39.87,456374,2317,43,31,5,20,true,false,0,true,"青年餐厅（垡头店）"
116.5,39.87,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
116.5,39.87,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
116.5,39.87,202314,2194,47,83,25,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
116.5,39.87,2079487,2184,47,31,3,15,false,false,0,false,"李记桂林米粉"
116.5,39.87,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
116.5,39.87,1127682,2140,47,30,3,20,false,false,0,false,"云南过桥米线"
116.5,39.87,793812,2043,45,31,5,15,true,false,0,false,"老家肉饼（十里河店）"
116.5,39.87,778852,2006,47,49,15,49,false,false,0,false,"王记肉夹馍（羊汤）"
116.5,39.87,1170023,1992,48,102,15,50,true,false,0,false,"7cake榴莲千层蛋糕"
116.5,39.87,559244,1876,49,30,9,0,true,false,0,true,"北京麦当劳垡头西路餐厅"
116.5,39.87,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
116.5,39.87,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
116.51,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.51,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.51,39.87,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
116.51,39.87,391760,4619,47,30,5,20,true,false,0,true,"金百万美食MALL（垡头店）"
116.51,39.87,267266,4272,46,30,6,20,true,false,0,true,"田老师红烧肉(朝阳化工路店)"
116.51,39.87,1081706,3564,48,60,15,20,true,false,0,false,"果腿儿鲜果切"
116.51,39.87,1997567,3087,45,32,3,15,false,false,0,false,"乔克叔叔与烤肉饭"
116.51,39.87,1742579,3083,47,30,5,20,false,false,0,true,"泰盛城麻辣香锅"
116.51,39.87,298856,2931,47,30,5,20,true,false,0,true,"张亮麻辣烫（垡头店）"
116.51,39.87,855519,2548,45,30,4,15,true,false,0,false,"张亮麻辣烫（周庄店）"
116.51,39.87,1379524,2547,44,41,4,20,false,false,0,false,"小猪美食外卖"
116.51,39.87,456374,2317,43,30,5,20,true,false,0,true,"青年餐厅（垡头店）"
116.51,39.87,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
116.51,39.87,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
116.51,39.87,202314,2194,47,83,25,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
116.51,39.87,2079487,2184,47,31,3,15,false,false,0,false,"李记桂林米粉"
116.51,39.87,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
116.51,39.87,1127682,2140,47,30,3,20,false,false,0,false,"云南过桥米线"
116.51,39.87,778852,2006,47,49,15,49,false,false,0,false,"王记肉夹馍（羊汤）"
116.51,39.87,1170023,1992,48,102,15,50,true,false,0,false,"7cake榴莲千层蛋糕"
116.51,39.87,559244,1876,49,30,9,0,true,false,0,true,"北京麦当劳垡头西路餐厅"
116.51,39.87,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
116.51,39.87,1367644,1810,47,30,4,15,false,false,0,false,"正宗黄焖鸡米饭（西直河店）"
116.51,39.87,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
116.52000000000001,39.87,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.52000000000001,39.87,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.52000000000001,39.87,943862,5185,47,68,15,0,true,false,0,false,"老婆很芒"
116.52000000000001,39.87,391760,4619,47,30,5,20,true,false,0,true,"金百万美食MALL（垡头店）"
116.52000000000001,39.87,1081706,3564,48,60,15,20,true,false,0,false,"果腿儿鲜果切"
116.52000000000001,39.87,1997567,3087,45,32,3,15,false,false,0,false,"乔克叔叔与烤肉饭"
116.52000000000001,39.87,1742579,3083,47,30,6,20,false,false,0,true,"泰盛城麻辣香锅"
116.52000000000001,39.87,298856,2931,47,30,5,20,true,false,0,true,"张亮麻辣烫（垡头店）"
116.52000000000001,39.87,1379524,2547,44,41,4,20,false,false,0,false,"小猪美食外卖"
116.52000000000001,39.87,456374,2317,43,30,5,20,true,false,0,true,"青年餐厅（垡头店）"
116.52000000000001,39.87,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
116.52000000000001,39.87,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
116.52000000000001,39.87,202314,2194,47,83,35,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
116.52000000000001,39.87,2079487,2184,47,31,3,15,false,false,0,false,"李记桂林米粉"
116.52000000000001,39.87,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
116.52000000000001,39.87,1127682,2140,47,30,3,20,false,false,0,false,"云南过桥米线"
116.52000000000001,39.87,778852,2006,47,49,15,49,false,false,0,false,"王记肉夹馍（羊汤）"
116.52000000000001,39.87,1170023,1992,48,102,15,50,true,false,0,false,"7cake榴莲千层蛋糕"
116.52000000000001,39.87,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
116.52000000000001,39.87,1367644,1810,47,30,4,15,false,false,0,false,"正宗黄焖鸡米饭（西直河店）"
116.52000000000001,39.87,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
116.52000000000001,39.87,661517,1752,47,62,6,90,false,false,0,false,"榴芒来啦千层蛋糕"
116.52000000000001,39.87,1145657,1751,47,73,6,50,true,false,0,false,"村上一屋日料寿司"
116.52000000000001,39.87,1901157,1742,46,34,5,20,false,false,0,false,"福建沙县小吃"
116.43,39.88,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.43,39.88,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.43,39.88,441834,6167,49,30,5,20,true,false,0,true,"南城香（广渠门店）"
116.43,39.88,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.43,39.88,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.43,39.88,2199481,5048,47,33,3,0,true,false,0,false,"凉皮先生（广渠门店）"
116.43,39.88,960873,4900,45,35,3,0,true,false,0,false,"张亮麻辣烫（广渠门店）"
116.43,39.88,1558383,4637,48,35,3,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
116.43,39.88,163027,4558,46,31,3,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
116.43,39.88,484620,4351,48,32,6,20,true,false,0,true,"好嫂子（蒲黄榆店）"
116.43,39.88,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
116.43,39.88,876866,4231,45,31,3,15,true,false,0,false,"杨国福麻辣烫（新世界店）"
116.43,39.88,609980,3976,46,33,3,0,true,false,0,false,"张亮麻辣烫（崇文店）"
116.43,39.88,991468,3770,46,46,6,20,true,false,0,true,"绿茶餐厅（北京崇文门店）"
116.43,39.88,1081706,3564,48,60,6,20,true,false,0,false,"果腿儿鲜果切"
116.43,39.88,584980,3421,47,36,6,20,true,false,0,true,"田老师红烧肉(东城花市店)"
116.43,39.88,2013095,3387,47,34,4,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
116.43,39.88,197947,3347,44,32,4,15,false,false,0,false,"一面一饭"
116.43,39.88,1637571,3139,47,30,4,0,false,false,0,false,"周记桂林米粉煲仔饭（东铁营桥店）"
116.43,39.88,590624,3102,46,38,4,15,false,false,0,false,"粤粥坊"
116.43,39.88,2122208,3100,45,39,3,15,false,false,0,false,"由氏麻辣香锅(潘家园店)"
116.43,39.88,467897,3088,44,37,7,0,false,false,0,false,"聚湘来家常菜"
116.43,39.88,1024880,3035,44,36,3,15,false,false,0,false,"合口味麻辣香锅"
116.43,39.88,1041966,2989,47,32,3,15,true,false,0,false,"焦耳川式快餐（磁器口店）"
116.44,39.88,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.44,39.88,105492,6484,43,40,5,15,false,false,0,false,"自家厨房"
116.44,39.88,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.44,39.88,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.44,39.88,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.44,39.88,2199481,5048,47,33,3,0,true,false,0,false,"凉皮先生（广渠门店）"
116.44,39.88,1558383,4637,48,35,3,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
116.44,39.88,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
116.44,39.88,876866,4231,45,31,4,15,true,false,0,false,"杨国福辣烫（新世界店）"
116.44,39.88,609980,3976,46,33,3,0,true,false,0,false,"张亮麻辣烫（崇文店）"
116.44,39.88,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.44,39.88,293063,3824,47,30,5,15,true,false,0,false,"魏家凉皮(十里河店)"
116.44,39.88,449519,3656,46,38,4,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.44,39.88,1081706,3564,48,60,6,20,true,false,0,false,"果腿儿鲜果切"
116.44,39.88,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
116.44,39.88,197947,3347,44,32,5,15,false,false,0,false,"一面一饭"
116.44,39.88,293060,3193,48,30,4,15,true,false,0,false,"魏家凉皮(劲松店)"
116.44,39.88,1637571,3139,47,30,4,0,false,false,0,false,"周记桂林米粉煲仔饭（东铁营桥店）"
116.44,39.88,590624,3102,46,38,5,15,false,false,0,false,"粤粥坊"
116.44,39.88,1024880,3035,44,36,3,15,false,false,0,false,"合口味麻辣香锅"
116.44,39.88,896693,2932,46,42,4,20,false,false,0,false,"幸福紫菜包饭（凉皮）"
116.44,39.88,1176003,2880,47,36,6,20,true,false,0,true,"台资味（北京崇文门店）"
116.44,39.88,2027106,2844,48,49,5,30,false,false,0,false,"悟空鲜果"
116.44,39.88,311741,2837,47,46,6,20,true,false,0,true,"眉州东坡酒楼(劲松店)"
116.45,39.88,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
116.45,39.88,391757,8067,47,39,5,20,true,false,0,true,"金百万美食MALL（劲松店）"
116.45,39.88,271432,6811,47,46,6,30,true,false,0,true,"京味斋(劲松店)"
116.45,39.88,105492,6484,43,40,4,15,false,false,0,false,"自家厨房"
116.45,39.88,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.45,39.88,71832,5898,49,33,5,20,true,false,0,true,"南城香（潘家园店）"
116.45,39.88,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.45,39.88,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
116.45,39.88,573989,5579,46,39,5,20,true,false,0,true,"柴米油盐粥店（武圣路店）"
116.45,39.88,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.45,39.88,709943,5085,46,39,4,20,false,false,0,false,"张亮麻辣烫（家乐福店）"
116.45,39.88,2199481,5048,47,33,4,0,true,false,0,false,"凉皮先生（广渠门店）"
116.45,39.88,1558383,4637,48,35,4,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
116.45,39.88,163027,4558,46,31,4,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
116.45,39.88,802438,4539,45,41,4,15,false,false,0,false,"到底米线（到底小腰烧烤）"
