,lng,lat,mtWmPoiId,sold,star,deliverTime,minDeliverFee,minFee,brand,overtimePaymentSupported,isNewShopPromotion,extraService,name
7207,116.42,39.88,960873,4900,45,35,4,0,true,false,0,false,"张亮麻辣烫（广渠门店）"
7208,116.42,39.88,1206610,4673,46,34,4,15,false,false,0,false,"老地道小碗菜"
7209,116.42,39.88,1558383,4637,48,35,3,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
7210,116.42,39.88,163027,4558,46,31,3,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
7211,116.42,39.88,876866,4231,45,31,3,15,true,false,0,false,"杨国福麻辣烫（新世界店）"
7212,116.42,39.88,609980,3976,46,33,3,0,true,false,0,false,"张亮麻辣烫（崇文店）"
7213,116.42,39.88,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
7214,116.42,39.88,197947,3347,44,32,4,15,false,false,0,false,"一面一饭"
7215,116.42,39.88,520880,3219,45,31,3,0,true,false,0,false,"张亮麻辣烫(新世界店)"
7216,116.42,39.88,1637571,3139,47,30,4,0,false,false,0,false,"周记桂林米粉煲仔饭（东铁营桥店）"
7217,116.42,39.88,779315,3133,44,34,5,0,false,false,0,false,"国味堂粥店（虎坊路店）"
7218,116.42,39.88,590624,3102,46,38,4,15,false,false,0,false,"粤粥坊"
7219,116.42,39.88,467897,3088,44,37,5,0,false,false,0,false,"聚湘来家常菜"
7220,116.42,39.88,1024880,3035,44,36,4,15,false,false,0,false,"合口味麻辣香锅"
7221,116.42,39.88,2016252,3001,45,34,4,15,false,false,0,false,"炒面王"
7222,116.42,39.88,1041966,2989,47,32,3,15,true,false,0,false,"焦耳川式快餐（磁器口店）"
7223,116.42,39.88,1176003,2880,47,31,5,20,true,false,0,true,"台资味（北京崇文门店）"
7224,116.42,39.88,503860,2734,47,52,8,20,true,false,0,true,"北平食府（陶然亭店）"
7225,116.43,39.86,764040,11415,47,34,4,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
7226,116.43,39.86,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
7227,116.43,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7228,116.43,39.86,389048,5756,46,31,5,20,false,false,0,true,"柴米油盐粥店"
7229,116.43,39.86,267656,5710,47,43,6,20,true,false,0,true,"大鸭梨烤鸭(光彩店)"
7230,116.43,39.86,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
7231,116.43,39.86,381802,4764,47,30,5,20,true,false,0,true,"秦门(方庄店)"
7232,116.43,39.86,1206610,4673,46,34,3,15,false,false,0,false,"老地道小碗菜"
7233,116.43,39.86,1558383,4637,48,35,3,15,true,false,0,false,"小火慢炖排骨饭（方庄店）"
7234,116.43,39.86,163027,4558,46,31,3,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
7235,116.43,39.86,484620,4351,48,30,5,20,true,false,0,true,"好嫂子（蒲黄榆店）"
7236,116.43,39.86,260031,4319,45,30,3,15,true,false,0,false,"张亮麻辣烫（嘉业大厦）"
7237,116.43,39.86,1236719,4266,46,34,4,15,false,false,0,false,"脆皮鸡饭"
7238,116.43,39.86,876866,4231,45,31,7,15,true,false,0,false,"杨国福麻辣烫（新世界店）"
7239,116.43,39.86,507063,4067,47,30,4,15,true,false,0,false,"魏家凉皮（宋家庄店）"
7240,116.43,39.86,609980,3976,46,33,5,0,true,false,0,false,"张亮麻辣烫（崇文店）"
7241,116.43,39.86,267191,3826,47,32,7,20,true,false,0,true,"田老师红烧肉（光彩路店）"
7242,116.43,39.86,2016119,3804,48,37,6,20,true,false,0,true,"金百万美食MALL（光彩店）"
7243,116.43,39.86,1067794,3696,46,34,5,25,false,false,0,true,"川友元麻辣香锅（顺和源美食城）"
7244,116.43,39.86,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
7245,116.43,39.86,1957684,3471,46,34,4,15,false,false,0,false,"正宗脆皮鸡肉饭"
7246,116.43,39.86,401732,3423,47,30,5,20,true,false,0,true,"田老师红烧肉(刘家窑店)"
7247,116.43,39.86,444647,3404,47,30,3,20,true,false,0,false,"杨国福麻辣烫（宋家庄顺六条店）"
7248,116.43,39.86,2013095,3387,47,34,4,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
7249,116.43,39.86,197947,3347,44,32,3,15,false,false,0,false,"一面一饭"
7250,116.44,39.86,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
7251,116.44,39.86,391757,8067,47,42,7,20,true,false,0,true,"金百万美食MALL（劲松店）"
7252,116.44,39.86,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
7253,116.44,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7254,116.44,39.86,389048,5756,46,34,5,20,false,false,0,true,"柴米油盐粥店"
7255,116.44,39.86,267656,5710,47,46,7,20,true,false,0,true,"大鸭梨烤鸭(光彩店)"
7256,116.44,39.86,766606,5651,46,31,4,15,false,false,0,false,"沙县小吃（潘家园店）"
7257,116.44,39.86,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
7258,116.44,39.86,381802,4764,47,30,5,20,true,false,0,true,"秦门(方庄店)"
7259,116.44,39.86,1206610,4673,46,34,4,15,false,false,0,false,"老地道小碗菜"
7260,116.44,39.86,1558383,4637,48,35,3,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
7261,116.44,39.86,163027,4558,46,31,3,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
7262,116.44,39.86,484620,4351,48,31,6,20,true,false,0,true,"好嫂子（蒲黄榆店）"
7263,116.44,39.86,260031,4319,45,30,3,15,true,false,0,false,"张亮麻辣烫（嘉业大厦）"
7264,116.44,39.86,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
7265,116.44,39.86,876866,4231,45,31,7,15,true,false,0,false,"杨国福麻辣烫（新世界店）"
7266,116.44,39.86,507063,4067,47,30,4,15,true,false,0,false,"魏家凉皮（宋家庄店）"
7267,116.44,39.86,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
7268,116.44,39.86,1067794,3696,46,38,6,25,false,false,0,true,"川友元麻辣香锅（顺和源美食城）"
7269,116.44,39.86,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
7270,116.44,39.86,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
7271,116.44,39.86,401732,3423,47,30,5,20,true,false,0,true,"田老师红烧肉(刘家窑店)"
7272,116.44,39.86,444647,3404,47,30,3,20,true,false,0,false,"杨国福麻辣烫（宋家庄顺六条店）"
7273,116.44,39.86,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
7274,116.44,39.86,197947,3347,44,32,3,15,false,false,0,false,"一面一饭"
7275,116.45,39.86,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
7276,116.45,39.86,391757,8067,47,37,6,20,true,false,0,true,"金百万美食MALL（劲松店）"
7277,116.45,39.86,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
7278,116.45,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7279,116.45,39.86,389048,5756,46,36,6,20,false,false,0,true,"柴米油盐粥店"
7280,116.45,39.86,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
7281,116.45,39.86,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
7282,116.45,39.86,1558383,4637,48,35,3,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
7283,116.45,39.86,163027,4558,46,31,3,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
7284,116.45,39.86,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
7285,116.45,39.86,876866,4231,45,31,9,15,true,false,0,false,"杨国福麻辣烫（新世界店）"
7286,116.45,39.86,507063,4067,47,30,5,15,true,false,0,false,"魏家凉皮（宋家庄店）"
7287,116.45,39.86,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
7288,116.45,39.86,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
7289,116.45,39.86,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
7290,116.45,39.86,444647,3404,47,30,3,20,true,false,0,false,"杨国福麻辣烫（宋家庄顺六条店）"
7291,116.45,39.86,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
7292,116.45,39.86,197947,3347,44,32,3,15,false,false,0,false,"一面一饭"
7293,116.45,39.86,378165,3286,44,37,6,20,false,false,0,true,"东北家园"
7294,116.45,39.86,293060,3193,48,30,5,15,true,false,0,false,"魏家凉皮(劲松店)"
7295,116.45,39.86,1637571,3139,47,30,3,0,false,false,0,false,"周记桂林米粉煲仔饭（东铁营桥店）"
7296,116.45,39.86,2122208,3100,45,39,3,15,false,false,0,false,"由氏麻辣香锅(潘家园店)"
7297,116.45,39.86,1024880,3035,44,36,3,15,false,false,0,false,"合口味麻辣香锅"
7298,116.45,39.86,1426770,2836,45,32,5,20,false,false,0,true,"湘江悦（湘味小碗菜）"
7299,116.46,39.86,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
7300,116.46,39.86,105492,6484,43,40,7,15,false,false,0,false,"自家厨房"
7301,116.46,39.86,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
7302,116.46,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7303,116.46,39.86,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
7304,116.46,39.86,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
7305,116.46,39.86,1558383,4637,48,35,4,15,true,false,0,false,"小火慢炖排骨米饭（方庄店）"
7306,116.46,39.86,163027,4558,46,31,4,15,false,false,0,false,"李家福黄焖鸡烤肉拌饭"
7307,116.46,39.86,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
7308,116.46,39.86,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
7309,116.46,39.86,1238545,3653,41,39,4,20,false,false,0,false,"京源粥铺"
7310,116.46,39.86,1081706,3564,48,60,8,0,true,false,0,false,"果腿儿鲜果切"
7311,116.46,39.86,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
7312,116.46,39.86,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
7313,116.46,39.86,197947,3347,44,32,4,15,false,false,0,false,"一面一饭"
7314,116.46,39.86,293060,3193,48,30,5,15,true,false,0,false,"魏家凉皮(劲松店)"
7315,116.46,39.86,1637571,3139,47,30,4,0,false,false,0,false,"周记桂林米粉煲仔饭（东铁营桥店）"
7316,116.46,39.86,2122208,3100,45,39,3,15,false,false,0,false,"由氏麻辣香锅(潘家园店)"
7317,116.46,39.86,1024880,3035,44,36,3,15,false,false,0,false,"合口味麻辣香锅"
7318,116.46,39.86,896693,2932,46,42,5,20,false,false,0,false,"幸福紫菜包饭（凉皮）"
7319,116.46,39.86,1426770,2836,45,30,5,20,false,false,0,true,"湘江悦（湘味小碗菜）"
7320,116.46,39.86,1427825,2628,45,40,3,15,true,false,0,false,"小火慢炖排骨米饭"
7321,116.46,39.86,140172,2619,47,39,7,20,true,false,0,true,"健将一品粥（劲松店）"
7322,116.46,39.86,517,2606,48,30,6,30,true,false,0,true,"宏状元(十里河店)"
7323,116.47,39.86,764040,11415,47,34,3,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
7324,116.47,39.86,105492,6484,43,40,7,15,false,false,0,false,"自家厨房"
7325,116.47,39.86,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
7326,116.47,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7327,116.47,39.86,766606,5651,46,31,3,15,false,false,0,false,"沙县小吃（潘家园店）"
7328,116.47,39.86,573989,5579,46,34,5,20,true,false,0,true,"柴米油盐粥店（武圣路店）"
7329,116.47,39.86,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
7330,116.47,39.86,585035,4320,46,30,5,20,true,false,0,true,"田老师红烧肉(十里河店)"
7331,116.47,39.86,1236719,4266,46,34,3,15,false,false,0,false,"脆皮鸡饭"
7332,116.47,39.86,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
7333,116.47,39.86,1238545,3653,41,39,3,20,false,false,0,false,"京源粥铺"
7334,116.47,39.86,1081706,3564,48,60,10,20,true,false,0,false,"果腿儿鲜果切"
7335,116.47,39.86,1957684,3471,46,34,3,15,false,false,0,false,"正宗脆皮鸡肉饭"
7336,116.47,39.86,2013095,3387,47,34,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
7337,116.47,39.86,197947,3347,44,32,7,15,false,false,0,false,"一面一饭"
7338,116.47,39.86,378165,3286,44,38,6,20,false,false,0,true,"东北家园"
7339,116.47,39.86,293060,3193,48,30,5,15,true,false,0,false,"魏家凉皮(劲松店)"
7340,116.47,39.86,1637571,3139,47,30,5,0,false,false,0,false,"周记桂林米粉煲仔饭（东铁营桥店）"
7341,116.47,39.86,2122208,3100,45,39,3,15,false,false,0,false,"由氏麻辣香锅(潘家园店)"
7342,116.47,39.86,1024880,3035,44,36,3,15,false,false,0,false,"合口味麻辣香锅"
7343,116.47,39.86,1175802,2940,48,37,6,20,true,false,0,true,"豆芽菜春饼（武圣路店）"
7344,116.47,39.86,896693,2932,46,42,5,20,false,false,0,false,"幸福紫菜包饭（凉皮）"
7345,116.47,39.86,1426770,2836,45,32,5,20,false,false,0,true,"湘江悦（湘味小碗菜）"
7346,116.47,39.86,838114,2666,44,42,7,15,false,false,0,false,"优滋优味"
7347,116.48,39.86,764040,11415,47,34,4,15,true,false,0,false,"大东北黄焖鸡烤肉饭（合口味美食城）"
7348,116.48,39.86,391757,8067,47,37,6,20,true,false,0,true,"金百万美食MALL（劲松店）"
7349,116.48,39.86,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
7350,116.48,39.86,71832,5898,49,36,6,20,true,false,0,true,"南城香（潘家园店）"
7351,116.48,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7352,116.48,39.86,766606,5651,46,31,4,15,false,false,0,false,"沙县小吃（潘家园店）"
7353,116.48,39.86,573989,5579,46,35,6,20,true,false,0,true,"柴米油盐粥店（武圣路店）"
7354,116.48,39.86,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
7355,116.48,39.86,585035,4320,46,30,5,20,true,false,0,true,"田老师红烧肉(十里河店)"
7356,116.48,39.86,1236719,4266,46,34,4,15,false,false,0,false,"脆皮鸡饭"
7357,116.48,39.86,804527,3850,46,62,5,30,false,false,0,false,"粤港"
7358,116.48,39.86,293063,3824,47,30,4,15,true,false,0,false,"魏家凉皮(十里河店)"
7359,116.48,39.86,1238545,3653,41,39,4,20,false,false,0,false,"京源粥铺"
7360,116.48,39.86,1081706,3564,48,60,15,20,true,false,0,false,"果腿儿鲜果切"
7361,116.48,39.86,1957684,3471,46,34,4,15,false,false,0,false,"正宗脆皮鸡肉饭"
7362,116.48,39.86,2013095,3387,47,34,4,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
7363,116.48,39.86,378165,3286,44,42,7,20,false,false,0,true,"东北家园"
7364,116.48,39.86,2122208,3100,45,39,4,15,false,false,0,false,"由氏麻辣香锅(潘家园店)"
7365,116.48,39.86,1997567,3087,45,32,4,15,false,false,0,false,"乔克叔叔与烤肉饭"
7366,116.48,39.86,1742579,3083,47,31,6,20,false,false,0,true,"泰盛城麻辣香锅"
7367,116.48,39.86,1024880,3035,44,36,4,15,false,false,0,false,"合口味麻辣香锅"
7368,116.48,39.86,1175802,2940,48,37,6,20,true,false,0,true,"豆芽菜春饼（武圣路店）"
7369,116.48,39.86,1426770,2836,45,33,5,20,false,false,0,true,"湘江悦（湘味小碗菜）"
7370,116.48,39.86,173476,2739,47,42,6,0,false,false,0,false,"一城一味黄焖鸡"
7371,116.49,39.86,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
7372,116.49,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7373,116.49,39.86,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
7374,116.49,39.86,391760,4619,47,34,6,20,true,false,0,true,"金百万美食MALL（垡头店）"
7375,116.49,39.86,1081706,3564,48,60,15,20,true,false,0,false,"果腿儿鲜果切"
7376,116.49,39.86,2013095,3387,47,34,5,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（潘家园店）"
7377,116.49,39.86,1997567,3087,45,32,3,15,false,false,0,false,"乔克叔叔与烤肉饭"
7378,116.49,39.86,1742579,3083,47,30,5,20,false,false,0,true,"泰盛城麻辣香锅"
7379,116.49,39.86,298856,2931,47,30,6,20,true,false,0,true,"张亮麻辣烫（垡头店）"
7380,116.49,39.86,1427825,2628,45,40,7,15,true,false,0,false,"小火慢炖排骨米饭"
7381,116.49,39.86,855519,2548,45,30,3,15,true,false,0,false,"张亮麻辣烫（周庄店）"
7382,116.49,39.86,456374,2317,43,38,6,20,true,false,0,true,"青年餐厅（垡头店）"
7383,116.49,39.86,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
7384,116.49,39.86,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
7385,116.49,39.86,202314,2194,47,83,25,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
7386,116.49,39.86,2079487,2184,47,31,3,15,false,false,0,false,"李记桂林米粉"
7387,116.49,39.86,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
7388,116.49,39.86,1127682,2140,47,30,3,20,false,false,0,false,"云南过桥米线"
7389,116.49,39.86,793812,2043,45,31,4,15,true,false,0,false,"老家肉饼（十里河店）"
7390,116.49,39.86,778852,2006,47,56,15,49,false,false,0,false,"王记肉夹馍（羊汤）"
7391,116.49,39.86,1170023,1992,48,102,15,50,true,false,0,false,"7cake榴莲千层蛋糕"
7392,116.49,39.86,559244,1876,49,30,9,0,true,false,0,true,"北京麦当劳垡头西路餐厅"
7393,116.49,39.86,2026916,1830,45,32,5,15,false,false,0,false,"麻辣蛤蜊鸡饭"
7394,116.49,39.86,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
7395,116.5,39.86,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
7396,116.5,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7397,116.5,39.86,943862,5185,47,67,15,0,true,false,0,false,"老婆很芒"
7398,116.5,39.86,391760,4619,47,30,5,20,true,false,0,true,"金百万美食MALL（垡头店）"
7399,116.5,39.86,267266,4272,46,30,6,20,true,false,0,true,"田老师红烧肉(朝阳化工路店)"
7400,116.5,39.86,1081706,3564,48,60,15,20,true,false,0,false,"果腿儿鲜果切"
7401,116.5,39.86,1997567,3087,45,32,3,15,false,false,0,false,"乔克叔叔与烤肉饭"
7402,116.5,39.86,1742579,3083,47,30,5,20,false,false,0,true,"泰盛城麻辣香锅"
7403,116.5,39.86,298856,2931,47,30,5,20,true,false,0,true,"张亮辣烫（垡头店）"
7404,116.5,39.86,1427825,2628,45,40,9,15,true,false,0,false,"小火慢炖排骨米饭"
7405,116.5,39.86,855519,2548,45,30,3,15,true,false,0,false,"张亮麻辣烫（周庄店）"
7406,116.5,39.86,1379524,2547,44,41,4,20,false,false,0,false,"小猪美食外卖"
7407,116.5,39.86,456374,2317,43,34,5,20,true,false,0,true,"青年餐厅（垡头店）"
7408,116.5,39.86,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
7409,116.5,39.86,912722,2279,47,30,4,20,false,false,0,false,"麦特派汉堡（西直河店）"
7410,116.5,39.86,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
7411,116.5,39.86,202314,2194,47,83,35,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
7412,116.5,39.86,2079487,2184,47,31,3,15,false,false,0,false,"李记桂林米粉"
7413,116.5,39.86,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
7414,116.5,39.86,1127682,2140,47,30,3,20,false,false,0,false,"云南过桥米线"
7415,116.5,39.86,793812,2043,45,31,5,15,true,false,0,false,"老家肉饼（十里河店）"
7416,116.5,39.86,778852,2006,47,56,15,49,false,false,0,false,"王记肉夹馍（羊汤）"
7417,116.5,39.86,1170023,1992,48,102,15,50,true,false,0,false,"7cake榴莲千层蛋糕"
7418,116.5,39.86,559244,1876,49,30,9,0,true,false,0,true,"北京麦当劳垡头西路餐厅"
7419,116.51,39.86,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
7420,116.51,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7421,116.51,39.86,943862,5185,47,68,15,0,true,false,0,false,"老婆很芒"
7422,116.51,39.86,391760,4619,47,30,5,20,true,false,0,true,"金百万美食MALL（垡头店）"
7423,116.51,39.86,267266,4272,46,30,5,20,true,false,0,true,"田老师红烧肉(朝阳化工路店)"
7424,116.51,39.86,1081706,3564,48,60,15,20,true,false,0,false,"果腿儿鲜果切"
7425,116.51,39.86,1997567,3087,45,32,3,15,false,false,0,false,"乔克叔叔与烤肉饭"
7426,116.51,39.86,1742579,3083,47,30,5,20,false,false,0,true,"泰盛城麻辣香锅"
7427,116.51,39.86,298856,2931,47,30,5,20,true,false,0,true,"张亮辣烫（垡头店）"
7428,116.51,39.86,855519,2548,45,30,4,15,true,false,0,false,"张亮麻辣烫（周庄店）"
7429,116.51,39.86,1379524,2547,44,41,4,20,false,false,0,false,"小猪美食外卖"
7430,116.51,39.86,456374,2317,43,30,5,20,true,false,0,true,"青年餐厅（垡头店）"
7431,116.51,39.86,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
7432,116.51,39.86,912722,2279,47,30,3,20,false,false,0,false,"麦特派汉堡（西直河店）"
7433,116.51,39.86,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
7434,116.51,39.86,202314,2194,47,83,35,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
7435,116.51,39.86,2079487,2184,47,31,3,15,false,false,0,false,"李记桂林米粉"
7436,116.51,39.86,530685,2167,48,107,19,0,true,false,0,false,"美味可口蛋糕"
7437,116.51,39.86,1127682,2140,47,30,3,20,false,false,0,false,"云南过桥米线"
7438,116.51,39.86,778852,2006,47,56,15,49,false,false,0,false,"王记肉夹馍（羊汤）"
7439,116.51,39.86,1170023,1992,48,102,15,50,true,false,0,false,"7cake榴莲千层蛋糕"
7440,116.51,39.86,559244,1876,49,30,9,0,true,false,0,true,"北京麦当劳垡头西路餐厅"
7441,116.51,39.86,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
7442,116.51,39.86,1367644,1810,47,30,3,15,false,false,0,false,"正宗黄焖鸡米饭（西直河店）"
7443,116.52,39.86,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
7444,116.52,39.86,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
7445,116.52,39.86,943862,5185,47,68,15,0,true,false,0,false,"老婆很芒"
7446,116.52,39.86,391760,4619,47,30,5,20,true,false,0,true,"金百万美食MALL（垡头店）"
7447,116.52,39.86,267266,4272,46,30,5,20,true,false,0,true,"田老师红烧肉(朝阳化工路店)"
7448,116.52,39.86,1081706,3564,48,60,15,20,true,false,0,false,"果腿儿鲜果切"
7449,116.52,39.86,1997567,3087,45,32,3,15,false,false,0,false,"乔克叔叔与烤肉饭"
7450,116.52,39.86,1742579,3083,47,30,5,20,false,false,0,true,"泰盛城麻辣香锅"
7451,116.52,39.86,298856,2931,47,30,5,20,true,false,0,true,"张亮辣烫（垡头店）"
7452,116.52,39.86,1379524,2547,44,41,4,20,false,false,0,false,"小猪美食外卖"
7453,116.52,39.86,456374,2317,43,32,5,20,true,false,0,true,"青年餐厅（垡头店）"
7454,116.52,39.86,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
7455,116.52,39.86,912722,2279,47,30,3,20,false,false,0,false,"麦特派汉堡（西直河店）"
7456,116.52,39.86,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
7457,116.52,39.86,202314,2194,47,83,35,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
7458,116.52,39.86,2079487,2184,47,31,3,15,false,false,0,false,"李记桂林米粉"
7459,116.52,39.86,530685,2167,48,107,19,0,true,false,0,false,"美味可口蛋糕"
7460,116.52,39.86,1127682,2140,47,30,3,20,false,false,0,false,"云南过桥米线"
7461,116.52,39.86,778852,2006,47,56,15,49,false,false,0,false,"王记肉夹馍（羊汤）"
7462,116.52,39.86,1170023,1992,48,102,15,50,true,false,0,false,"7cake榴莲千层蛋糕"
7463,116.52,39.86,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
7464,116.52,39.86,1367644,1810,47,30,3,15,false,false,0,false,"正宗黄焖鸡米饭（西直河店）"
7465,116.52,39.86,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
7466,116.52,39.86,661517,1752,47,62,6,90,false,false,0,false,"榴芒来啦千层蛋糕"
7467,116.23,39.85,1081706,3564,48,61,20,300,true,false,0,false,"果腿儿鲜果切"
7468,116.23,39.85,865476,3415,47,30,5,20,true,false,0,true,"田老师红烧肉(卢沟桥店)"
7469,116.23,39.85,456391,2399,48,58,19,66,true,false,0,false,"首迩紫菜包饭（总部基地店）"
7470,116.23,39.85,1406703,2283,49,89,10,98,true,false,0,false,"河风精致寿司"
7471,116.23,39.85,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
7472,116.23,39.85,202314,2194,47,83,45,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
7473,116.23,39.85,530685,2167,48,107,19,0,true,false,0,false,"美味可口蛋糕"
7474,116.23,39.85,1170023,1992,48,102,30,50,true,false,0,false,"7cake榴莲千层蛋糕"
7475,116.23,39.85,179160,1817,48,82,40,98,true,false,0,false,"克的虾（小龙虾外卖）"
7476,116.23,39.85,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
7477,116.23,39.85,1990197,1597,50,92,9,0,true,false,0,false,"绿萝卜蛋糕坊"
7478,116.23,39.85,430751,1453,48,52,7,0,false,false,0,false,"奔跑吧麻辣香锅(烤鱼)"
7479,116.23,39.85,1582627,1398,47,55,20,0,false,false,0,false,"及客披萨"
7480,116.23,39.85,1432545,1345,48,73,20,160,false,false,0,false,"榴莲千层盒子"
7481,116.23,39.85,153173,1290,48,68,15,0,true,false,0,false,"淘汰郎小火锅（北京店）"
7482,116.23,39.85,880771,1172,44,54,55,150,false,false,0,false,"爱吾快餐"
7483,116.23,39.85,832130,1150,46,30,3,20,true,false,0,false,"庆丰包子铺（晓月苑店）"
7484,116.23,39.85,864922,1147,48,51,75,0,false,false,0,false,"世纪华联超市（蓝堡店）"
7485,116.23,39.85,2269599,1028,47,63,37,0,false,false,0,false,"英伦时光炸鸡"
